order_id,sku,product_category,ordered_qty,unit_price
O-102777,SKU-139,Electronics,1,2663.67
O-102777,SKU-182,Fashion,1,458.38
O-102777,SKU-072,Sports,4,1280.27
O-102777,SKU-154,Sports,3,528.53
O-102778,SKU-110,Sports,1,539.11
O-102778,SKU-009,Sports,3,57.35
O-102779,SKU-081,Fashion,1,1201.47
O-102780,SKU-004,Sports,1,300.57
O-102780,SKU-073,Home,2,1781.48
O-102781,SKU-037,Beauty,1,2055.12
O-102782,SKU-199,Home,1,901.3
O-102782,SKU-112,Home,1,1770.74
O-102782,SKU-076,Home,4,402.8
O-102783,SKU-191,Beauty,1,554.7
O-102783,SKU-057,Electronics,3,998.96
O-102783,SKU-152,Home,2,785.05
O-102783,SKU-066,Electronics,1,3196.23
O-102784,SKU-041,Sports,2,1341.12
O-102784,SKU-184,Sports,1,1205.87
O-102785,SKU-181,Electronics,2,2214.12
O-102785,SKU-137,Fashion,1,1425.35
O-102785,SKU-167,Sports,1,889.55
O-102785,SKU-020,Fashion,1,387.57
O-102786,SKU-144,Fashion,2,1351.88
O-102787,SKU-059,Electronics,1,2273.81
O-102787,SKU-065,Electronics,2,3255.77
O-102788,SKU-180,Beauty,1,1606.45
O-102788,SKU-019,Beauty,1,1485.41
O-102788,SKU-047,Home,1,1258.57
O-102788,SKU-176,Home,1,1555.47
O-102789,SKU-050,Fashion,1,776.99
O-102789,SKU-152,Beauty,1,1421.1
O-102789,SKU-136,Fashion,1,678.78
O-102789,SKU-181,Home,3,2187.3
O-102790,SKU-164,Fashion,1,358.24
O-102790,SKU-042,Beauty,1,1764.05
O-102791,SKU-184,Beauty,1,1841.82
O-102792,SKU-192,Electronics,1,3236.22
O-102792,SKU-130,Sports,1,2047.79
O-102792,SKU-179,Sports,3,524.19
O-102792,SKU-126,Sports,2,817.99
O-102793,SKU-037,Beauty,1,1430.08
O-102793,SKU-033,Sports,1,1490.03
O-102793,SKU-053,Sports,2,856.82
O-102794,SKU-167,Sports,1,1960.16
O-102794,SKU-124,Fashion,1,1428.14
O-102794,SKU-015,Electronics,3,3559.36
O-102794,SKU-085,Beauty,1,527.67
O-102795,SKU-134,Electronics,1,921.24
O-102795,SKU-013,Home,3,1095.26
O-102795,SKU-099,Fashion,3,498.06
O-102796,SKU-148,Fashion,1,147.45
O-102797,SKU-103,Beauty,2,994.21
O-102797,SKU-079,Sports,3,648.37
O-102798,SKU-154,Beauty,1,934.45
O-102798,SKU-138,Electronics,1,4012.69
O-102798,SKU-070,Fashion,1,372.21
O-102799,SKU-132,Beauty,4,1851.68
O-102800,SKU-176,Fashion,1,1188.02
O-102800,SKU-114,Sports,3,2116.62
O-102800,SKU-160,Beauty,1,1335.04
O-102801,SKU-050,Home,1,404.14
O-102801,SKU-174,Electronics,2,2432.7
O-102801,SKU-139,Sports,2,1122.36
O-102802,SKU-114,Home,1,2039.09
O-102802,SKU-040,Beauty,4,2287.64
O-102803,SKU-031,Electronics,1,2883.3
O-102804,SKU-140,Sports,3,2291.33
O-102804,SKU-016,Home,1,567.48
O-102805,SKU-107,Beauty,1,1014.11
O-102805,SKU-022,Beauty,1,750.71
O-102806,SKU-034,Electronics,1,4884.91
O-102806,SKU-002,Beauty,1,1139.78
O-102807,SKU-083,Beauty,3,1033.62
O-102807,SKU-092,Sports,2,662.28
O-102807,SKU-082,Beauty,1,823.9
O-102808,SKU-072,Fashion,3,1307.99
O-102809,SKU-128,Beauty,1,1789.58
O-102809,SKU-171,Fashion,1,106.38
O-102809,SKU-134,Fashion,1,716.57
O-102810,SKU-193,Fashion,1,240.08
O-102811,SKU-127,Electronics,1,4424.71
O-102811,SKU-091,Home,1,99.3
O-102812,SKU-066,Beauty,1,400.97
O-102813,SKU-111,Fashion,1,103.95
O-102814,SKU-002,Electronics,2,3666.44
O-102815,SKU-014,Beauty,1,699.77
O-102815,SKU-099,Fashion,1,1152.13
O-102815,SKU-135,Sports,1,2113.21
O-102816,SKU-107,Sports,2,128.93
O-102817,SKU-034,Fashion,1,1012.29
O-102818,SKU-175,Electronics,1,3595.88
O-102818,SKU-015,Beauty,1,942.51
O-102818,SKU-092,Beauty,2,2035.03
O-102819,SKU-091,Electronics,2,2629.47
O-102819,SKU-066,Home,1,2127.55
O-102819,SKU-084,Home,1,139.74
O-102820,SKU-066,Sports,1,1334.07
O-102820,SKU-078,Sports,1,1255.46
O-102820,SKU-067,Sports,2,1375.95
O-102820,SKU-018,Beauty,1,1808.88
O-102821,SKU-076,Home,1,1591.63
O-102821,SKU-002,Home,2,1243.5
O-102822,SKU-052,Sports,1,235.01
O-102822,SKU-136,Beauty,1,1486.53
O-102822,SKU-105,Electronics,1,1593.64
O-102823,SKU-132,Beauty,2,1139.12
O-102823,SKU-199,Electronics,1,4258.85
O-102823,SKU-060,Electronics,2,4921.4
O-102823,SKU-082,Beauty,1,2271.74
O-102824,SKU-006,Home,1,1425.15
O-102824,SKU-063,Electronics,3,555.59
O-102824,SKU-105,Sports,2,1070.79
O-102825,SKU-077,Home,1,2265.31
O-102825,SKU-069,Sports,1,1593.47
O-102825,SKU-040,Beauty,1,1287.49
O-102826,SKU-016,Fashion,1,893.63
O-102826,SKU-045,Electronics,2,595.71
O-102826,SKU-012,Sports,2,2288.83
O-102827,SKU-157,Sports,1,1744.04
O-102827,SKU-189,Home,1,1487.56
O-102828,SKU-008,Electronics,1,4127.36
O-102828,SKU-156,Home,2,1169.92
O-102828,SKU-199,Fashion,1,928.69
O-102828,SKU-072,Sports,2,208.2
O-102829,SKU-004,Sports,2,1072.23
O-102830,SKU-198,Beauty,1,994.7
O-102831,SKU-164,Electronics,3,1551.56
O-102832,SKU-156,Sports,1,606.25
O-102832,SKU-122,Beauty,1,959.09
O-102832,SKU-153,Home,2,684.99
O-102832,SKU-125,Fashion,1,158.73
O-102833,SKU-087,Home,2,546.43
O-102834,SKU-143,Home,2,2490.03
O-102834,SKU-069,Fashion,1,1285.58
O-102834,SKU-029,Beauty,2,1618.84
O-102835,SKU-157,Electronics,3,3535.6
O-102835,SKU-070,Fashion,3,228.9
O-102835,SKU-135,Fashion,1,405.54
O-102836,SKU-011,Home,4,1163.21
O-102836,SKU-119,Fashion,2,632.84
O-102837,SKU-193,Beauty,1,148.41
O-102837,SKU-198,Fashion,1,472.38
O-102837,SKU-097,Sports,1,1031.11
O-102837,SKU-177,Electronics,1,3925.62
O-102838,SKU-147,Home,1,213.09
O-102838,SKU-083,Sports,3,1689.31
O-102838,SKU-128,Fashion,2,119.13
O-102838,SKU-164,Electronics,3,3927.58
O-102839,SKU-087,Sports,1,1415.76
O-102839,SKU-150,Electronics,1,1519.34
O-102840,SKU-036,Home,2,1933.39
O-102840,SKU-169,Sports,2,584.3
O-102840,SKU-111,Fashion,2,999.08
O-102840,SKU-001,Fashion,1,762.52
O-102841,SKU-038,Electronics,1,4635.17
O-102841,SKU-167,Fashion,3,798.64
O-102841,SKU-012,Sports,1,2040.44
O-102841,SKU-060,Sports,1,1651.56
O-102842,SKU-196,Fashion,1,1367.43
O-102842,SKU-036,Sports,1,1548.17
O-102843,SKU-072,Home,2,1708.25
O-102843,SKU-157,Fashion,3,1339.93
O-102843,SKU-005,Home,1,386.71
O-102843,SKU-120,Electronics,2,4406.61
O-102844,SKU-059,Beauty,1,323.78
O-102844,SKU-025,Beauty,1,1712.3
O-102844,SKU-145,Beauty,1,1870.75
O-102844,SKU-191,Fashion,1,911.39
O-102845,SKU-137,Sports,1,2168.11
O-102845,SKU-112,Fashion,1,467.73
O-102845,SKU-118,Electronics,2,4503.7
O-102845,SKU-093,Fashion,2,1204.54
O-102846,SKU-018,Fashion,2,992.3
O-102846,SKU-132,Sports,3,1466.37
O-102846,SKU-109,Home,1,2440.45
O-102847,SKU-052,Electronics,1,3378.06
O-102848,SKU-129,Home,4,1648.02
O-102848,SKU-134,Sports,1,660.0
O-102849,SKU-082,Sports,3,1702.09
O-102849,SKU-165,Beauty,1,566.69
O-102850,SKU-179,Fashion,1,933.76
O-102850,SKU-132,Electronics,1,4442.51
O-102851,SKU-147,Beauty,1,308.62
O-102852,SKU-041,Home,1,1562.94
O-102852,SKU-063,Home,1,390.11
O-102853,SKU-110,Electronics,2,849.51
O-102854,SKU-189,Sports,1,1158.05
O-102854,SKU-165,Beauty,1,1568.41
O-102854,SKU-093,Sports,2,293.51
O-102854,SKU-185,Fashion,2,999.39
O-102855,SKU-043,Beauty,1,576.78
O-102855,SKU-118,Fashion,1,1059.19
O-102855,SKU-108,Sports,1,2128.43
O-102856,SKU-054,Electronics,2,3566.81
O-102856,SKU-026,Beauty,1,2001.41
O-102856,SKU-114,Beauty,1,492.49
O-102856,SKU-050,Home,2,1511.98
O-102857,SKU-152,Home,3,911.07
O-102858,SKU-169,Electronics,2,2176.37
O-102859,SKU-096,Electronics,1,4605.23
O-102859,SKU-024,Beauty,1,475.26
O-102859,SKU-136,Sports,1,275.88
O-102860,SKU-129,Home,1,2023.37
O-102860,SKU-039,Beauty,2,1979.9
O-102860,SKU-076,Fashion,1,430.6
O-102860,SKU-200,Fashion,1,969.18
O-102861,SKU-145,Sports,1,2474.44
O-102861,SKU-080,Sports,2,1862.44
O-102861,SKU-107,Electronics,1,400.41
O-102861,SKU-160,Beauty,1,2479.72
O-102862,SKU-040,Home,2,78.91
O-102862,SKU-061,Beauty,1,552.58
O-102863,SKU-186,Home,1,1883.29
O-102864,SKU-057,Beauty,1,514.27
O-102865,SKU-031,Sports,2,1859.32
O-102865,SKU-116,Electronics,1,1878.5
O-102865,SKU-160,Home,1,1714.42
O-102865,SKU-129,Home,4,1473.58
O-102866,SKU-059,Electronics,3,4261.43
O-102866,SKU-121,Electronics,1,2020.97
O-102866,SKU-174,Beauty,1,411.96
O-102866,SKU-147,Fashion,2,871.36
O-102867,SKU-070,Beauty,1,2270.89
O-102867,SKU-183,Electronics,1,3140.64
O-102867,SKU-139,Sports,2,332.74
O-102868,SKU-072,Sports,1,2181.95
O-102868,SKU-120,Fashion,3,1268.46
O-102868,SKU-115,Fashion,1,1005.87
O-102869,SKU-019,Beauty,2,1772.19
O-102869,SKU-161,Beauty,1,2384.62
O-102869,SKU-114,Fashion,3,1439.84
O-102870,SKU-081,Sports,2,1044.27
O-102870,SKU-052,Electronics,3,3245.91
O-102870,SKU-152,Sports,4,651.89
O-102871,SKU-139,Electronics,1,2651.71
O-102871,SKU-160,Beauty,2,2319.26
O-102872,SKU-192,Home,4,1979.19
O-102873,SKU-119,Sports,2,1122.59
O-102874,SKU-017,Fashion,1,546.17
O-102875,SKU-150,Beauty,1,2037.25
O-102875,SKU-017,Sports,4,851.83
O-102875,SKU-083,Electronics,1,3617.85
O-102876,SKU-143,Fashion,1,1276.62
O-102876,SKU-149,Sports,1,1206.8
O-102876,SKU-078,Sports,2,2492.3
O-102877,SKU-196,Beauty,1,1734.15
O-102878,SKU-043,Sports,1,2412.12
O-102878,SKU-104,Fashion,1,1419.56
O-102878,SKU-141,Sports,3,2106.56
O-102878,SKU-054,Sports,1,54.89
O-102879,SKU-114,Home,3,1359.38
O-102879,SKU-106,Sports,2,2362.55
O-102880,SKU-006,Home,1,854.78
O-102881,SKU-005,Beauty,3,290.97
O-102882,SKU-103,Electronics,1,2586.93
O-102883,SKU-039,Sports,1,1410.89
O-102883,SKU-061,Beauty,2,707.75
O-102884,SKU-175,Sports,2,575.0
O-102884,SKU-028,Electronics,1,4103.85
O-102884,SKU-047,Fashion,1,795.02
O-102884,SKU-030,Electronics,1,2076.93
O-102885,SKU-141,Sports,1,1835.78
O-102886,SKU-026,Sports,3,1694.56
O-102886,SKU-040,Sports,1,191.35
O-102886,SKU-146,Beauty,2,566.17
O-102887,SKU-168,Sports,1,1245.76
O-102887,SKU-196,Home,1,968.69
O-102887,SKU-026,Electronics,1,375.35
O-102888,SKU-167,Beauty,2,1953.18
O-102888,SKU-126,Sports,1,2362.04
O-102888,SKU-002,Electronics,1,4516.14
O-102888,SKU-103,Electronics,3,884.36
O-102889,SKU-013,Home,1,843.42
O-102889,SKU-117,Home,1,2010.95
O-102889,SKU-151,Beauty,2,523.88
O-102890,SKU-200,Home,2,2079.72
O-102890,SKU-038,Beauty,1,1349.84
O-102890,SKU-151,Sports,3,1293.31
O-102890,SKU-143,Sports,1,1540.06
O-102891,SKU-060,Sports,2,757.9
O-102891,SKU-058,Beauty,1,1248.3
O-102891,SKU-071,Fashion,1,1126.55
O-102892,SKU-156,Fashion,2,418.9
O-102892,SKU-117,Electronics,1,3798.86
O-102892,SKU-012,Beauty,1,1133.15
O-102892,SKU-063,Beauty,1,1065.93
O-102893,SKU-084,Sports,1,454.21
O-102893,SKU-118,Sports,2,1126.17
O-102894,SKU-106,Home,1,751.67
O-102894,SKU-133,Fashion,3,557.12
O-102894,SKU-187,Fashion,2,289.05
O-102894,SKU-058,Beauty,1,1425.22
O-102895,SKU-004,Home,3,1449.77
O-102895,SKU-125,Electronics,1,331.94
O-102895,SKU-114,Home,1,1467.73
O-102896,SKU-169,Fashion,4,556.31
O-102896,SKU-056,Fashion,1,1177.64
O-102896,SKU-026,Electronics,1,3634.47
O-102896,SKU-083,Fashion,3,333.47
O-102897,SKU-113,Fashion,3,720.14
O-102897,SKU-174,Home,1,1658.37
O-102897,SKU-009,Electronics,1,3972.05
O-102898,SKU-135,Home,2,596.63
O-102898,SKU-123,Sports,1,722.66
O-102898,SKU-159,Fashion,1,970.48
O-102898,SKU-155,Fashion,1,1200.24
O-102899,SKU-068,Fashion,1,215.98
O-102899,SKU-012,Sports,1,126.18
O-102899,SKU-080,Sports,2,825.53
O-102900,SKU-054,Electronics,2,1573.31
O-102900,SKU-027,Fashion,3,1164.84
O-102900,SKU-020,Beauty,1,635.82
O-102900,SKU-080,Electronics,1,1676.11
O-102901,SKU-167,Home,1,2200.74
O-102901,SKU-180,Home,1,2257.21
O-102901,SKU-027,Fashion,1,92.27
O-102901,SKU-193,Electronics,1,2766.5
O-102902,SKU-051,Electronics,2,4939.36
O-102902,SKU-103,Fashion,1,466.84
O-102902,SKU-138,Beauty,2,631.41
O-102902,SKU-114,Sports,1,319.03
O-102903,SKU-155,Electronics,1,1546.34
O-102903,SKU-020,Sports,1,2282.64
O-102904,SKU-164,Beauty,1,711.3
O-102905,SKU-116,Electronics,1,3230.08
O-102905,SKU-159,Home,4,2467.84
O-102905,SKU-115,Home,1,1284.62
O-102905,SKU-138,Fashion,3,210.88
O-102906,SKU-200,Beauty,1,2096.48
O-102906,SKU-161,Sports,2,1256.01
O-102906,SKU-069,Fashion,2,201.85
O-102906,SKU-092,Fashion,2,812.99
O-102907,SKU-106,Fashion,1,397.51
O-102907,SKU-122,Electronics,1,2830.86
O-102907,SKU-148,Home,1,410.44
O-102908,SKU-198,Beauty,1,57.09
O-102909,SKU-186,Electronics,3,4696.67
O-102909,SKU-110,Electronics,2,2737.79
O-102909,SKU-077,Beauty,3,1441.1
O-102910,SKU-056,Beauty,2,2217.2
O-102910,SKU-035,Home,1,508.92
O-102910,SKU-157,Beauty,1,2127.21
O-102910,SKU-082,Sports,2,503.59
O-102911,SKU-170,Sports,1,1049.96
O-102911,SKU-054,Beauty,2,1549.23
O-102911,SKU-031,Fashion,2,441.68
O-102911,SKU-091,Beauty,2,545.69
O-102912,SKU-181,Home,1,728.83
O-102912,SKU-042,Beauty,1,640.78
O-102912,SKU-154,Home,2,2434.72
O-102913,SKU-027,Sports,1,1301.53
O-102914,SKU-101,Home,1,1312.04
O-102914,SKU-144,Electronics,4,4762.02
O-102914,SKU-199,Home,1,637.23
O-102915,SKU-145,Sports,1,597.3
O-102915,SKU-023,Fashion,2,625.78
O-102915,SKU-085,Fashion,1,1340.35
O-102916,SKU-165,Home,2,247.8
O-102917,SKU-059,Home,1,311.52
O-102918,SKU-045,Fashion,1,335.05
O-102918,SKU-077,Electronics,1,4840.48
O-102918,SKU-024,Sports,1,1300.21
O-102918,SKU-097,Fashion,2,1051.66
O-102919,SKU-161,Sports,2,428.8
O-102919,SKU-190,Home,1,1480.46
O-102919,SKU-066,Sports,1,2280.11
O-102920,SKU-111,Home,1,1477.04
O-102920,SKU-100,Fashion,1,468.99
O-102920,SKU-007,Fashion,1,1321.76
O-102920,SKU-120,Beauty,2,53.49
O-102921,SKU-121,Beauty,2,2302.39
O-102921,SKU-182,Home,4,534.66
O-102921,SKU-066,Electronics,2,1062.9
O-102922,SKU-089,Sports,3,903.25
O-102922,SKU-191,Fashion,1,674.93
O-102923,SKU-140,Fashion,2,959.59
O-102924,SKU-167,Beauty,2,1309.4
O-102924,SKU-022,Fashion,1,828.76
O-102925,SKU-190,Electronics,1,2781.74
O-102925,SKU-157,Beauty,2,356.8
O-102925,SKU-030,Electronics,1,4067.94
O-102925,SKU-109,Fashion,1,780.47
O-102926,SKU-004,Home,1,491.19
O-102926,SKU-042,Electronics,2,4967.29
O-102927,SKU-132,Sports,2,1843.83
O-102927,SKU-171,Sports,1,2421.99
O-102927,SKU-025,Electronics,3,1662.35
O-102927,SKU-104,Fashion,2,1099.28
O-102928,SKU-026,Home,1,1064.91
O-102929,SKU-196,Fashion,2,393.59
O-102930,SKU-071,Electronics,1,3211.41
O-102930,SKU-171,Sports,1,2186.55
O-102930,SKU-123,Fashion,1,97.83
O-102930,SKU-099,Sports,1,382.4
O-102931,SKU-053,Beauty,1,336.48
O-102931,SKU-178,Beauty,1,674.0
O-102932,SKU-074,Sports,1,385.49
O-102932,SKU-007,Home,1,2339.72
O-102932,SKU-189,Sports,1,1037.66
O-102932,SKU-033,Beauty,1,1846.64
O-102933,SKU-074,Home,2,2163.38
O-102933,SKU-171,Home,4,1141.98
O-102934,SKU-198,Fashion,2,1450.59
O-102934,SKU-008,Electronics,2,1599.37
O-102934,SKU-039,Sports,1,2326.0
O-102934,SKU-109,Sports,1,1932.07
O-102935,SKU-099,Home,1,1802.75
O-102935,SKU-182,Electronics,1,2177.22
O-102936,SKU-143,Beauty,4,529.61
O-102936,SKU-049,Beauty,1,1693.9
O-102937,SKU-116,Beauty,1,1931.27
O-102938,SKU-032,Beauty,2,866.55
O-102938,SKU-154,Beauty,3,1238.01
O-102938,SKU-192,Beauty,2,310.96
O-102939,SKU-112,Electronics,3,3164.15
O-102939,SKU-020,Home,1,1550.04
O-102940,SKU-081,Beauty,2,1990.1
O-102941,SKU-062,Home,2,2359.2
O-102941,SKU-072,Electronics,1,2464.61
O-102942,SKU-035,Home,1,153.5
O-102942,SKU-033,Fashion,4,590.04
O-102942,SKU-175,Sports,1,1899.15
O-102943,SKU-151,Electronics,1,2945.5
O-102943,SKU-140,Electronics,2,2976.94
O-102944,SKU-054,Sports,2,1180.4
O-102944,SKU-186,Home,1,694.85
O-102944,SKU-113,Beauty,1,1764.97
O-102944,SKU-109,Beauty,1,1961.21
O-102945,SKU-092,Electronics,2,657.19
O-102945,SKU-159,Electronics,1,2180.58
O-102945,SKU-190,Beauty,2,184.81
O-102946,SKU-116,Sports,1,876.17
O-102947,SKU-019,Home,2,2060.88
O-102947,SKU-084,Fashion,2,705.2
O-102948,SKU-071,Electronics,3,3949.83
O-102948,SKU-104,Fashion,1,534.97
O-102949,SKU-076,Sports,1,1023.74
O-102949,SKU-007,Home,3,2275.61
O-102950,SKU-055,Electronics,2,4342.08
O-102950,SKU-063,Beauty,3,1679.25
O-102950,SKU-199,Fashion,1,1157.11
O-102950,SKU-090,Beauty,1,327.41
O-102951,SKU-093,Beauty,2,1951.07
O-102952,SKU-079,Electronics,3,1610.55
O-102952,SKU-036,Sports,1,718.75
O-102952,SKU-097,Beauty,2,908.0
O-102952,SKU-014,Home,4,370.9
O-102953,SKU-126,Beauty,1,1852.91
O-102953,SKU-193,Home,2,245.88
O-102953,SKU-033,Electronics,1,1733.54
O-102954,SKU-146,Fashion,1,914.09
O-102954,SKU-150,Beauty,1,811.93
O-102954,SKU-193,Sports,1,2445.72
O-102955,SKU-163,Sports,2,2405.52
O-102955,SKU-086,Home,1,2277.79
O-102955,SKU-092,Home,2,1497.81
O-102956,SKU-125,Beauty,1,605.64
O-102956,SKU-176,Beauty,1,941.54
O-102957,SKU-068,Sports,1,695.93
O-102957,SKU-024,Electronics,1,1054.36
O-102957,SKU-077,Electronics,3,880.82
O-102958,SKU-056,Electronics,1,2898.71
O-102958,SKU-141,Home,1,891.71
O-102958,SKU-083,Fashion,1,733.8
O-102959,SKU-088,Home,1,670.1
O-102959,SKU-017,Fashion,1,738.34
O-102959,SKU-187,Fashion,2,320.07
O-102959,SKU-185,Fashion,1,952.74
O-102960,SKU-141,Beauty,1,305.35
O-102960,SKU-103,Home,1,744.3
O-102961,SKU-047,Sports,2,724.75
O-102961,SKU-137,Electronics,1,4066.39
O-102961,SKU-138,Fashion,2,903.21
O-102961,SKU-059,Beauty,2,280.41
O-102962,SKU-194,Electronics,1,3787.62
O-102962,SKU-062,Fashion,1,716.48
O-102962,SKU-060,Fashion,2,460.45
O-102963,SKU-071,Beauty,1,87.47
O-102964,SKU-188,Fashion,2,490.67
O-102964,SKU-190,Beauty,4,395.2
O-102964,SKU-179,Fashion,4,1360.98
O-102964,SKU-022,Sports,1,1483.98
O-102965,SKU-051,Fashion,1,483.5
O-102965,SKU-039,Electronics,2,4231.88
O-102966,SKU-030,Sports,3,1835.51
O-102966,SKU-067,Beauty,2,208.56
O-102966,SKU-179,Sports,1,2316.89
O-102967,SKU-133,Fashion,1,1256.15
O-102967,SKU-120,Home,2,2147.8
O-102967,SKU-151,Electronics,1,3235.85
O-102968,SKU-035,Electronics,1,3334.99
O-102968,SKU-177,Sports,3,357.45
O-102968,SKU-003,Fashion,1,680.94
O-102968,SKU-075,Fashion,1,761.84
O-102969,SKU-063,Beauty,1,1495.84
O-102969,SKU-113,Beauty,3,1610.6
O-102970,SKU-109,Sports,4,270.33
O-102970,SKU-025,Home,2,2338.12
O-102971,SKU-014,Sports,2,1860.38
O-102971,SKU-179,Fashion,1,285.57
O-102972,SKU-129,Sports,1,1142.03
O-102972,SKU-014,Beauty,1,887.48
O-102972,SKU-016,Home,1,777.84
O-102972,SKU-026,Electronics,1,1113.13
O-102973,SKU-080,Sports,2,1517.02
O-102973,SKU-053,Electronics,1,3316.88
O-102974,SKU-084,Fashion,4,580.48
O-102974,SKU-024,Home,1,1634.74
O-102974,SKU-017,Beauty,2,325.55
O-102975,SKU-124,Sports,1,1907.91
O-102976,SKU-106,Electronics,1,1529.22
O-102976,SKU-044,Electronics,1,1590.24
O-102977,SKU-125,Sports,1,2488.44
O-102978,SKU-020,Beauty,4,243.53
O-102978,SKU-141,Electronics,1,4661.44
O-102979,SKU-012,Beauty,1,2431.84
O-102979,SKU-158,Sports,2,1033.35
O-102979,SKU-172,Fashion,1,1399.88
O-102980,SKU-109,Home,2,1345.59
O-102980,SKU-078,Fashion,1,356.47
O-102981,SKU-195,Beauty,1,1416.96
O-102981,SKU-117,Sports,1,1121.51
O-102981,SKU-014,Electronics,2,1071.9
O-102982,SKU-037,Sports,2,2035.15
O-102982,SKU-110,Home,1,1275.27
O-102983,SKU-063,Electronics,2,1870.36
O-102984,SKU-096,Home,3,258.39
O-102984,SKU-068,Home,1,835.25
O-102985,SKU-004,Electronics,3,374.4
O-102985,SKU-104,Electronics,1,1059.42
O-102986,SKU-048,Home,1,77.78
O-102986,SKU-050,Sports,1,1199.55
O-102986,SKU-014,Beauty,1,1579.95
O-102987,SKU-086,Fashion,2,911.31
O-102988,SKU-179,Fashion,1,291.82
O-102988,SKU-005,Home,1,1553.45
O-102989,SKU-044,Electronics,2,3062.51
O-102989,SKU-074,Electronics,1,1509.91
O-102990,SKU-075,Beauty,1,2172.18
O-102990,SKU-040,Beauty,2,1094.88
O-102990,SKU-007,Electronics,2,1699.68
O-102990,SKU-104,Electronics,2,4590.12
O-102991,SKU-081,Sports,1,2128.77
O-102991,SKU-020,Sports,4,2158.43
O-102991,SKU-066,Home,2,541.29
O-102991,SKU-082,Electronics,1,523.32
O-102992,SKU-025,Beauty,1,565.56
O-102993,SKU-109,Sports,2,245.05
O-102993,SKU-064,Home,3,1328.73
O-102993,SKU-053,Home,3,2258.94
O-102994,SKU-035,Home,1,1395.63
O-102995,SKU-072,Fashion,2,795.86
O-102995,SKU-010,Home,3,560.13
O-102995,SKU-009,Sports,2,2473.63
O-102996,SKU-034,Home,1,74.9
O-102996,SKU-048,Electronics,1,1519.6
O-102996,SKU-171,Fashion,1,1161.47
O-102997,SKU-097,Electronics,2,2056.3
O-102997,SKU-036,Sports,2,89.79
O-102997,SKU-168,Electronics,1,437.77
O-102997,SKU-008,Electronics,1,2057.74
O-102998,SKU-030,Sports,2,1910.4
O-102998,SKU-195,Fashion,3,91.23
O-102998,SKU-054,Home,3,577.4
O-102998,SKU-066,Home,3,702.15
O-102999,SKU-148,Home,1,325.0
O-102999,SKU-026,Fashion,3,378.15
O-102999,SKU-050,Home,2,1314.61
O-102999,SKU-059,Sports,1,528.82
O-103000,SKU-097,Electronics,1,4109.74
O-103001,SKU-055,Home,1,172.88
O-103001,SKU-041,Sports,1,2087.48
O-103002,SKU-066,Beauty,2,821.07
O-103002,SKU-086,Fashion,1,995.37
O-103003,SKU-086,Home,1,1750.92
O-103003,SKU-033,Sports,2,2133.32
O-103003,SKU-056,Beauty,1,1166.0
O-103003,SKU-078,Fashion,3,1176.36
O-103004,SKU-198,Sports,2,554.24
O-103004,SKU-077,Beauty,1,1787.43
O-103005,SKU-110,Sports,1,311.69
O-103005,SKU-002,Sports,1,164.36
O-103005,SKU-045,Beauty,1,2239.35
O-103005,SKU-068,Beauty,2,1860.2
O-103006,SKU-050,Electronics,1,2995.63
O-103006,SKU-069,Sports,1,1200.19
O-103006,SKU-045,Fashion,1,1495.46
O-103007,SKU-064,Beauty,1,2142.61
O-103007,SKU-112,Beauty,3,620.04
O-103007,SKU-193,Home,1,2440.27
O-103008,SKU-071,Sports,1,1460.31
O-103008,SKU-170,Fashion,3,1175.89
O-103008,SKU-147,Home,1,1871.54
O-103009,SKU-160,Beauty,3,128.71
O-103009,SKU-121,Electronics,2,1361.53
O-103009,SKU-060,Fashion,1,1216.45
O-103009,SKU-092,Home,1,2295.67
O-103010,SKU-099,Beauty,1,978.36
O-103011,SKU-095,Fashion,1,757.84
O-103012,SKU-145,Fashion,1,570.06
O-103012,SKU-017,Beauty,1,892.02
O-103013,SKU-196,Home,1,1079.11
O-103013,SKU-100,Sports,1,1523.17
O-103013,SKU-041,Electronics,1,3907.29
O-103013,SKU-095,Sports,1,1423.11
O-103014,SKU-107,Beauty,2,2228.57
O-103014,SKU-077,Fashion,2,908.69
O-103014,SKU-027,Home,1,1202.29
O-103014,SKU-069,Home,1,990.32
O-103015,SKU-104,Home,1,224.1
O-103015,SKU-149,Fashion,1,1489.61
O-103015,SKU-179,Beauty,1,2251.78
O-103015,SKU-095,Fashion,1,684.01
O-103016,SKU-196,Beauty,1,1845.91
O-103017,SKU-112,Fashion,3,1428.55
O-103018,SKU-171,Home,1,2079.45
O-103018,SKU-060,Sports,1,1929.66
O-103018,SKU-087,Sports,1,2328.86
O-103019,SKU-179,Beauty,1,1455.0
O-103019,SKU-177,Home,2,560.29
O-103019,SKU-180,Sports,2,1489.21
O-103020,SKU-142,Fashion,1,1109.65
O-103021,SKU-192,Home,2,1486.27
O-103022,SKU-040,Beauty,3,1979.61
O-103022,SKU-075,Beauty,2,1712.0
O-103022,SKU-052,Sports,1,1886.36
O-103022,SKU-182,Home,2,790.91
O-103023,SKU-077,Beauty,1,1816.56
O-103023,SKU-027,Electronics,1,3789.5
O-103023,SKU-087,Home,1,315.87
O-103024,SKU-165,Beauty,2,2480.32
O-103024,SKU-118,Home,2,2460.07
O-103024,SKU-166,Sports,1,424.98
O-103024,SKU-179,Home,1,1841.87
