order_id,sku,product_category,ordered_qty,unit_price,shipped_qty,delivered_qty,delivered_date,damaged_flag,returned_flag,in_full_line_flag,short_qty,line_revenue,delivered_revenue,lost_revenue_est
O-101961,SKU-126,Fashion,1,847.24,1,1,2024-02-07,0,0,1,0,847.24,847.24,0.0
O-101961,SKU-021,Fashion,1,1268.16,1,1,2024-02-07,0,0,1,0,1268.16,1268.16,0.0
O-101962,SKU-056,Electronics,2,4112.41,2,2,2024-04-21,0,0,1,0,8224.82,8224.82,0.0
O-101963,SKU-043,Electronics,1,2278.8,1,1,2024-01-06,0,0,1,0,2278.8,2278.8,0.0
O-101963,SKU-180,Home,2,737.65,2,2,2024-01-06,0,0,1,0,1475.3,1475.3,0.0
O-101963,SKU-153,Beauty,3,2246.04,3,3,2024-01-06,0,0,1,0,6738.12,6738.12,0.0
O-101963,SKU-015,Home,2,1943.5,2,2,2024-01-06,0,1,1,0,3887.0,3887.0,0.0
O-101964,SKU-169,Beauty,2,2152.98,2,2,2024-03-26,1,0,1,0,4305.96,4305.96,0.0
O-101964,SKU-048,Home,3,311.0,3,3,2024-03-26,0,0,1,0,933.0,933.0,0.0
O-101964,SKU-024,Home,2,721.9,2,2,2024-03-26,0,0,1,0,1443.8,1443.8,0.0
O-101964,SKU-018,Beauty,2,846.65,2,2,2024-03-26,0,0,1,0,1693.3,1693.3,0.0
O-101965,SKU-127,Beauty,1,2132.41,1,1,2024-02-21,0,0,1,0,2132.41,2132.41,0.0
O-101965,SKU-041,Fashion,1,524.7,1,1,2024-02-21,0,0,1,0,524.7,524.7,0.0
O-101966,SKU-138,Home,2,2492.53,2,2,2024-03-25,0,1,1,0,4985.06,4985.06,0.0
O-101966,SKU-165,Sports,2,1210.65,2,2,2024-03-25,0,0,1,0,2421.3,2421.3,0.0
O-101966,SKU-140,Fashion,1,88.75,1,1,2024-03-25,0,0,1,0,88.75,88.75,0.0
O-101966,SKU-188,Sports,1,2252.52,1,1,2024-03-25,0,0,1,0,2252.52,2252.52,0.0
O-101967,SKU-083,Fashion,1,1334.85,1,1,2024-02-23,0,1,1,0,1334.85,1334.85,0.0
O-101967,SKU-183,Sports,2,977.7,2,2,2024-02-23,0,0,1,0,1955.4,1955.4,0.0
O-101967,SKU-173,Fashion,2,239.08,2,1,2024-02-23,0,0,0,1,478.16,239.08,239.08
O-101968,SKU-044,Fashion,1,1055.26,1,1,2024-05-01,0,0,1,0,1055.26,1055.26,0.0
O-101968,SKU-047,Home,3,1452.51,3,3,2024-05-01,0,0,1,0,4357.53,4357.53,0.0
O-101968,SKU-150,Fashion,1,157.75,1,1,2024-05-01,0,0,1,0,157.75,157.75,0.0
O-101968,SKU-172,Home,2,1583.9,2,2,2024-05-01,0,0,1,0,3167.8,3167.8,0.0
O-101969,SKU-183,Electronics,2,4630.19,2,2,2024-03-05,0,0,1,0,9260.38,9260.38,0.0
O-101969,SKU-081,Sports,1,2084.22,1,1,2024-03-05,0,0,1,0,2084.22,2084.22,0.0
O-101969,SKU-026,Fashion,1,567.46,1,0,2024-03-05,0,0,0,1,567.46,0.0,567.46
O-101969,SKU-104,Beauty,1,1292.35,1,1,2024-03-05,0,0,1,0,1292.35,1292.35,0.0
O-101970,SKU-095,Sports,1,422.74,1,1,2024-03-12,0,0,1,0,422.74,422.74,0.0
O-101971,SKU-022,Fashion,1,879.26,1,1,2024-01-29,0,0,1,0,879.26,879.26,0.0
O-101971,SKU-115,Electronics,1,3011.46,1,1,2024-01-29,0,0,1,0,3011.46,3011.46,0.0
O-101971,SKU-018,Sports,1,1896.55,1,1,2024-01-29,1,0,1,0,1896.55,1896.55,0.0
O-101971,SKU-015,Electronics,3,2699.44,3,3,2024-01-29,0,1,1,0,8098.32,8098.32,0.0
O-101972,SKU-093,Sports,2,1759.97,2,1,2024-04-28,0,1,0,1,3519.94,1759.97,1759.97
O-101972,SKU-079,Electronics,1,3425.92,1,1,2024-04-28,0,0,1,0,3425.92,3425.92,0.0
O-101973,SKU-067,Beauty,1,1477.56,1,1,2024-03-13,0,0,1,0,1477.56,1477.56,0.0
O-101974,SKU-117,Fashion,1,1178.9,1,0,2024-01-06,1,0,0,1,1178.9,0.0,1178.9
O-101975,SKU-069,Fashion,2,680.91,2,2,2024-04-19,0,0,1,0,1361.82,1361.82,0.0
O-101975,SKU-121,Home,2,1034.56,2,2,2024-04-19,0,0,1,0,2069.12,2069.12,0.0
O-101975,SKU-059,Fashion,2,764.89,2,2,2024-04-19,0,0,1,0,1529.78,1529.78,0.0
O-101975,SKU-196,Home,3,1299.03,3,3,2024-04-19,0,0,1,0,3897.09,3897.09,0.0
O-101976,SKU-077,Fashion,3,523.35,3,3,2024-03-02,0,0,1,0,1570.0500000000002,1570.0500000000002,0.0
O-101976,SKU-113,Electronics,1,2623.55,1,1,2024-03-01,0,0,1,0,2623.55,2623.55,0.0
O-101976,SKU-136,Beauty,3,1785.86,3,3,2024-03-02,0,0,1,0,5357.58,5357.58,0.0
O-101977,SKU-031,Sports,3,2171.59,3,3,2024-02-09,0,0,1,0,6514.77,6514.77,0.0
O-101977,SKU-092,Beauty,1,386.39,1,1,2024-02-09,0,1,1,0,386.39,386.39,0.0
O-101977,SKU-149,Home,2,1319.87,2,2,2024-02-09,0,0,1,0,2639.74,2639.74,0.0
O-101977,SKU-077,Fashion,1,263.69,1,1,2024-02-09,0,0,1,0,263.69,263.69,0.0
O-101978,SKU-075,Electronics,1,391.4,1,1,2024-04-06,0,0,1,0,391.4,391.4,0.0
O-101978,SKU-155,Fashion,1,1220.99,1,1,2024-04-06,0,0,1,0,1220.99,1220.99,0.0
O-101978,SKU-053,Home,1,1839.21,1,1,2024-04-06,0,0,1,0,1839.21,1839.21,0.0
O-101979,SKU-126,Sports,1,2486.34,1,1,2024-01-25,0,0,1,0,2486.34,2486.34,0.0
O-101979,SKU-131,Electronics,1,1918.56,1,1,2024-01-26,0,0,1,0,1918.56,1918.56,0.0
O-101980,SKU-057,Electronics,2,2588.76,2,2,2024-03-13,0,0,1,0,5177.52,5177.52,0.0
O-101980,SKU-050,Sports,3,1328.61,3,3,2024-03-13,0,0,1,0,3985.83,3985.83,0.0
O-101981,SKU-056,Home,2,1259.11,2,2,2024-02-15,0,0,1,0,2518.22,2518.22,0.0
O-101981,SKU-108,Home,2,2049.86,2,2,2024-02-15,0,0,1,0,4099.72,4099.72,0.0
O-101981,SKU-022,Sports,2,1559.48,2,1,2024-02-15,0,1,0,1,3118.96,1559.48,1559.48
O-101981,SKU-018,Sports,3,2256.44,3,3,2024-02-15,0,0,1,0,6769.32,6769.32,0.0
O-101982,SKU-047,Electronics,1,1740.81,1,1,2024-01-30,0,0,1,0,1740.81,1740.81,0.0
O-101982,SKU-110,Sports,1,1065.96,1,1,2024-01-31,0,0,1,0,1065.96,1065.96,0.0
O-101983,SKU-122,Sports,1,2307.11,1,1,2024-05-04,0,0,1,0,2307.11,2307.11,0.0
O-101984,SKU-137,Home,2,1677.46,2,2,2024-03-04,0,0,1,0,3354.92,3354.92,0.0
O-101985,SKU-143,Home,4,607.5,4,4,2024-04-17,0,0,1,0,2430.0,2430.0,0.0
O-101985,SKU-018,Beauty,1,176.01,1,1,2024-04-17,0,0,1,0,176.01,176.01,0.0
O-101985,SKU-091,Sports,3,1167.27,3,3,2024-04-17,0,0,1,0,3501.81,3501.81,0.0
O-101986,SKU-122,Home,2,1458.09,2,1,2024-02-04,0,0,0,1,2916.18,1458.09,1458.09
O-101987,SKU-003,Sports,2,1426.95,2,2,2024-04-02,0,0,1,0,2853.9,2853.9,0.0
O-101987,SKU-074,Beauty,2,1889.88,2,2,2024-04-02,0,0,1,0,3779.76,3779.76,0.0
O-101988,SKU-048,Fashion,1,1227.29,1,1,2024-02-13,0,0,1,0,1227.29,1227.29,0.0
O-101988,SKU-081,Home,2,503.92,2,2,2024-02-13,0,0,1,0,1007.84,1007.84,0.0
O-101988,SKU-176,Electronics,2,3081.91,2,1,2024-02-13,0,0,0,1,6163.82,3081.91,3081.91
O-101988,SKU-017,Beauty,1,1711.73,1,1,2024-02-13,0,0,1,0,1711.73,1711.73,0.0
O-101989,SKU-178,Fashion,1,392.53,1,1,2024-02-23,0,0,1,0,392.53,392.53,0.0
O-101989,SKU-079,Home,2,2419.58,2,2,2024-02-23,0,0,1,0,4839.16,4839.16,0.0
O-101989,SKU-105,Fashion,1,800.34,1,1,2024-02-23,0,0,1,0,800.34,800.34,0.0
O-101990,SKU-187,Beauty,1,2094.37,1,0,2024-04-13,0,0,0,1,2094.37,0.0,2094.37
O-101990,SKU-058,Sports,1,228.09,1,1,2024-04-13,0,0,1,0,228.09,228.09,0.0
O-101991,SKU-013,Electronics,1,4573.35,1,0,2024-03-02,0,0,0,1,4573.35,0.0,4573.35
O-101992,SKU-132,Sports,1,711.78,1,1,2024-01-28,0,0,1,0,711.78,711.78,0.0
O-101993,SKU-028,Beauty,3,2003.71,3,3,2024-01-13,0,0,1,0,6011.13,6011.13,0.0
O-101993,SKU-092,Home,3,574.91,3,3,2024-01-13,0,0,1,0,1724.73,1724.73,0.0
O-101993,SKU-109,Fashion,2,1128.62,2,2,2024-01-13,0,0,1,0,2257.24,2257.24,0.0
O-101993,SKU-176,Fashion,2,795.68,2,1,2024-01-13,0,0,0,1,1591.36,795.68,795.68
O-101994,SKU-098,Beauty,1,2108.41,1,1,2024-03-27,0,0,1,0,2108.41,2108.41,0.0
O-101994,SKU-128,Beauty,3,2363.69,3,3,2024-03-28,0,0,1,0,7091.07,7091.07,0.0
O-101994,SKU-023,Beauty,3,1840.35,3,3,2024-03-27,0,0,1,0,5521.049999999999,5521.049999999999,0.0
O-101994,SKU-189,Home,1,821.64,1,1,2024-03-28,0,0,1,0,821.64,821.64,0.0
O-101995,SKU-152,Beauty,1,2157.81,1,1,2024-03-14,0,0,1,0,2157.81,2157.81,0.0
O-101996,SKU-151,Home,1,645.43,1,1,2024-03-03,1,1,1,0,645.43,645.43,0.0
O-101996,SKU-017,Home,4,814.26,4,4,2024-03-03,0,0,1,0,3257.04,3257.04,0.0
O-101996,SKU-080,Beauty,1,1809.84,1,1,2024-03-03,0,0,1,0,1809.84,1809.84,0.0
O-101997,SKU-035,Sports,3,1713.17,3,3,2024-05-07,0,0,1,0,5139.51,5139.51,0.0
O-101997,SKU-151,Fashion,1,423.81,1,1,2024-05-07,0,0,1,0,423.81,423.81,0.0
O-101997,SKU-155,Beauty,1,899.13,1,1,2024-05-07,0,0,1,0,899.13,899.13,0.0
O-101998,SKU-162,Electronics,2,3419.31,2,2,2024-02-03,0,0,1,0,6838.62,6838.62,0.0
O-101998,SKU-111,Sports,1,757.96,1,1,2024-02-03,0,0,1,0,757.96,757.96,0.0
O-101998,SKU-068,Sports,1,1088.4,1,1,2024-02-03,0,0,1,0,1088.4,1088.4,0.0
O-101998,SKU-088,Sports,2,2323.75,2,2,2024-02-03,0,0,1,0,4647.5,4647.5,0.0
O-101999,SKU-150,Electronics,1,1322.14,1,1,2024-01-08,0,0,1,0,1322.14,1322.14,0.0
O-101999,SKU-008,Electronics,1,4361.91,1,1,2024-01-08,0,0,1,0,4361.91,4361.91,0.0
O-101999,SKU-177,Sports,2,1718.45,2,2,2024-01-08,0,0,1,0,3436.9,3436.9,0.0
O-101999,SKU-010,Sports,1,1294.0,1,1,2024-01-08,0,0,1,0,1294.0,1294.0,0.0
O-102000,SKU-142,Sports,3,317.79,3,3,2024-01-22,0,0,1,0,953.3700000000001,953.3700000000001,0.0
O-102000,SKU-088,Electronics,1,3886.11,1,1,2024-01-22,0,0,1,0,3886.11,3886.11,0.0
O-102000,SKU-123,Sports,3,873.3,3,3,2024-01-22,0,0,1,0,2619.8999999999996,2619.8999999999996,0.0
O-102000,SKU-059,Home,1,1855.68,1,1,2024-01-22,0,0,1,0,1855.68,1855.68,0.0
O-102001,SKU-176,Fashion,1,400.67,1,1,2024-04-11,0,0,1,0,400.67,400.67,0.0
O-102002,SKU-042,Electronics,2,2261.27,2,2,2024-04-27,0,0,1,0,4522.54,4522.54,0.0
O-102002,SKU-025,Sports,3,1049.19,3,3,2024-04-27,0,0,1,0,3147.57,3147.57,0.0
O-102002,SKU-181,Sports,1,360.65,1,1,2024-04-27,0,0,1,0,360.65,360.65,0.0
O-102003,SKU-105,Sports,1,604.93,1,1,2024-03-18,0,0,1,0,604.93,604.93,0.0
O-102003,SKU-170,Fashion,1,1478.99,1,1,2024-03-18,0,1,1,0,1478.99,1478.99,0.0
O-102004,SKU-074,Fashion,2,232.1,2,2,2024-03-31,0,0,1,0,464.2,464.2,0.0
O-102004,SKU-044,Beauty,2,1799.33,2,2,2024-03-31,0,0,1,0,3598.66,3598.66,0.0
O-102005,SKU-071,Sports,2,372.43,2,1,2024-04-11,1,0,0,1,744.86,372.43,372.43
O-102006,SKU-199,Sports,1,406.62,1,1,2024-04-21,0,0,1,0,406.62,406.62,0.0
O-102006,SKU-133,Beauty,1,1032.16,1,1,2024-04-21,0,0,1,0,1032.16,1032.16,0.0
O-102006,SKU-077,Sports,1,2442.38,1,1,2024-04-21,0,0,1,0,2442.38,2442.38,0.0
O-102006,SKU-159,Fashion,3,1319.63,3,3,2024-04-21,0,0,1,0,3958.8900000000003,3958.8900000000003,0.0
O-102007,SKU-113,Fashion,4,656.35,4,4,2024-03-11,1,0,1,0,2625.4,2625.4,0.0
O-102007,SKU-044,Beauty,4,397.18,4,4,2024-03-11,0,0,1,0,1588.72,1588.72,0.0
O-102007,SKU-144,Fashion,1,322.43,1,1,2024-03-11,0,0,1,0,322.43,322.43,0.0
O-102008,SKU-163,Sports,1,2422.96,1,1,2024-02-01,0,0,1,0,2422.96,2422.96,0.0
O-102009,SKU-090,Home,3,1384.83,3,3,2024-02-09,0,1,1,0,4154.49,4154.49,0.0
O-102009,SKU-194,Sports,1,1978.24,1,1,2024-02-09,0,0,1,0,1978.24,1978.24,0.0
O-102009,SKU-134,Electronics,1,3936.64,1,1,2024-02-09,0,0,1,0,3936.64,3936.64,0.0
O-102010,SKU-152,Home,1,238.23,1,1,2024-04-04,0,0,1,0,238.23,238.23,0.0
O-102010,SKU-014,Electronics,1,1873.03,1,1,2024-04-04,0,0,1,0,1873.03,1873.03,0.0
O-102010,SKU-046,Beauty,2,496.58,2,2,2024-04-04,0,0,1,0,993.16,993.16,0.0
O-102011,SKU-191,Sports,1,2076.72,1,1,2024-02-06,0,0,1,0,2076.72,2076.72,0.0
O-102011,SKU-150,Sports,1,480.36,1,1,2024-02-06,0,0,1,0,480.36,480.36,0.0
O-102011,SKU-119,Electronics,1,1456.82,1,1,2024-02-06,0,0,1,0,1456.82,1456.82,0.0
O-102012,SKU-036,Home,1,1393.82,1,1,2024-02-11,1,0,1,0,1393.82,1393.82,0.0
O-102012,SKU-077,Sports,3,2052.24,3,3,2024-02-11,0,0,1,0,6156.719999999999,6156.719999999999,0.0
O-102012,SKU-136,Beauty,3,1559.82,3,3,2024-02-11,0,0,1,0,4679.46,4679.46,0.0
O-102012,SKU-139,Electronics,1,2458.23,1,1,2024-02-11,0,0,1,0,2458.23,2458.23,0.0
O-102013,SKU-119,Electronics,1,1594.63,1,1,2024-01-16,0,0,1,0,1594.63,1594.63,0.0
O-102014,SKU-085,Sports,1,924.85,1,1,2024-04-08,0,0,1,0,924.85,924.85,0.0
O-102014,SKU-193,Fashion,1,419.71,1,1,2024-04-08,0,0,1,0,419.71,419.71,0.0
O-102014,SKU-149,Fashion,2,97.65,2,2,2024-04-08,0,0,1,0,195.3,195.3,0.0
O-102015,SKU-085,Home,3,1121.19,3,3,2024-01-21,0,0,1,0,3363.57,3363.57,0.0
O-102015,SKU-026,Beauty,3,1011.51,3,3,2024-01-21,0,1,1,0,3034.5299999999997,3034.5299999999997,0.0
O-102015,SKU-069,Beauty,4,2318.06,4,4,2024-01-21,0,0,1,0,9272.24,9272.24,0.0
O-102016,SKU-195,Sports,1,1004.15,1,1,2024-01-20,0,0,1,0,1004.15,1004.15,0.0
O-102016,SKU-041,Electronics,1,3973.18,1,0,2024-01-20,0,0,0,1,3973.18,0.0,3973.18
O-102016,SKU-134,Electronics,1,3983.95,1,1,2024-01-20,0,0,1,0,3983.95,3983.95,0.0
O-102016,SKU-101,Home,2,641.5,2,2,2024-01-20,0,0,1,0,1283.0,1283.0,0.0
O-102017,SKU-186,Home,2,2075.09,2,2,2024-02-09,0,0,1,0,4150.18,4150.18,0.0
O-102018,SKU-164,Sports,1,104.64,1,1,2024-03-06,0,0,1,0,104.64,104.64,0.0
O-102018,SKU-008,Fashion,1,1111.08,1,1,2024-03-06,0,0,1,0,1111.08,1111.08,0.0
O-102018,SKU-054,Beauty,3,1672.55,3,3,2024-03-06,0,0,1,0,5017.65,5017.65,0.0
O-102018,SKU-136,Sports,1,2498.77,1,1,2024-03-06,0,0,1,0,2498.77,2498.77,0.0
O-102019,SKU-030,Sports,2,1851.92,2,2,2024-02-29,0,0,1,0,3703.84,3703.84,0.0
O-102019,SKU-199,Home,2,103.57,2,1,2024-02-29,0,0,0,1,207.14,103.57,103.57
O-102019,SKU-021,Sports,3,578.11,3,3,2024-02-29,1,0,1,0,1734.33,1734.33,0.0
O-102020,SKU-126,Sports,1,1275.31,1,1,2024-03-12,0,0,1,0,1275.31,1275.31,0.0
O-102021,SKU-021,Fashion,1,883.62,1,1,2024-04-08,0,0,1,0,883.62,883.62,0.0
O-102022,SKU-087,Sports,1,1739.55,1,1,2024-01-22,0,1,1,0,1739.55,1739.55,0.0
O-102023,SKU-003,Electronics,3,776.15,3,3,2024-03-21,0,0,1,0,2328.45,2328.45,0.0
O-102024,SKU-189,Sports,1,1971.64,1,0,2024-01-30,0,0,0,1,1971.64,0.0,1971.64
O-102024,SKU-159,Home,1,232.79,1,1,2024-01-30,0,0,1,0,232.79,232.79,0.0
O-102024,SKU-169,Electronics,2,2201.69,2,2,2024-01-30,0,0,1,0,4403.38,4403.38,0.0
O-102024,SKU-185,Beauty,3,801.07,3,3,2024-01-30,0,0,1,0,2403.21,2403.21,0.0
O-102025,SKU-120,Electronics,1,3255.68,1,1,2024-04-15,0,0,1,0,3255.68,3255.68,0.0
O-102025,SKU-148,Fashion,1,630.78,1,1,2024-04-15,0,0,1,0,630.78,630.78,0.0
O-102026,SKU-081,Beauty,2,1627.36,2,2,2024-01-07,0,0,1,0,3254.72,3254.72,0.0
O-102026,SKU-038,Beauty,1,1304.39,1,1,2024-01-07,1,0,1,0,1304.39,1304.39,0.0
O-102026,SKU-144,Sports,4,1867.53,4,4,2024-01-07,0,0,1,0,7470.12,7470.12,0.0
O-102027,SKU-054,Fashion,1,743.32,1,1,2024-04-20,0,0,1,0,743.32,743.32,0.0
O-102027,SKU-057,Electronics,2,1043.82,2,2,2024-04-20,0,0,1,0,2087.64,2087.64,0.0
O-102028,SKU-161,Fashion,1,202.15,1,1,2024-01-22,0,0,1,0,202.15,202.15,0.0
O-102029,SKU-191,Electronics,2,391.44,2,2,2024-03-09,0,0,1,0,782.88,782.88,0.0
O-102029,SKU-130,Beauty,1,680.63,1,1,2024-03-09,0,0,1,0,680.63,680.63,0.0
O-102029,SKU-138,Electronics,2,2458.67,2,2,2024-03-09,0,0,1,0,4917.34,4917.34,0.0
O-102030,SKU-197,Fashion,2,324.33,2,2,2024-01-29,0,0,1,0,648.66,648.66,0.0
O-102030,SKU-172,Home,1,870.34,1,1,2024-01-29,0,0,1,0,870.34,870.34,0.0
O-102031,SKU-033,Beauty,1,1732.96,1,1,2024-02-12,1,0,1,0,1732.96,1732.96,0.0
O-102032,SKU-006,Electronics,2,3661.07,2,2,2024-03-26,0,0,1,0,7322.14,7322.14,0.0
O-102032,SKU-192,Electronics,2,931.27,2,2,2024-03-25,0,0,1,0,1862.54,1862.54,0.0
O-102033,SKU-148,Sports,1,2059.14,1,1,2024-04-12,0,0,1,0,2059.14,2059.14,0.0
O-102033,SKU-062,Electronics,1,782.91,1,1,2024-04-12,0,0,1,0,782.91,782.91,0.0
O-102034,SKU-003,Sports,1,187.16,1,1,2024-03-21,0,0,1,0,187.16,187.16,0.0
O-102034,SKU-064,Beauty,2,1582.03,2,2,2024-03-21,0,0,1,0,3164.06,3164.06,0.0
O-102034,SKU-137,Fashion,2,450.88,2,2,2024-03-21,0,0,1,0,901.76,901.76,0.0
O-102034,SKU-033,Home,1,936.17,1,1,2024-03-21,0,0,1,0,936.17,936.17,0.0
O-102035,SKU-166,Electronics,2,1805.65,2,2,2024-04-08,0,0,1,0,3611.3,3611.3,0.0
O-102035,SKU-081,Home,1,1597.52,1,0,2024-04-08,0,1,0,1,1597.52,0.0,1597.52
O-102035,SKU-090,Beauty,1,2429.81,1,1,2024-04-08,0,0,1,0,2429.81,2429.81,0.0
O-102036,SKU-011,Sports,1,2165.56,1,1,2024-04-02,0,0,1,0,2165.56,2165.56,0.0
O-102036,SKU-147,Fashion,1,302.73,1,1,2024-04-02,1,0,1,0,302.73,302.73,0.0
O-102036,SKU-016,Sports,1,2220.44,1,1,2024-04-02,0,0,1,0,2220.44,2220.44,0.0
O-102037,SKU-026,Electronics,1,690.12,1,1,2024-01-11,0,0,1,0,690.12,690.12,0.0
O-102037,SKU-129,Electronics,1,1839.25,1,1,2024-01-11,0,1,1,0,1839.25,1839.25,0.0
O-102038,SKU-073,Fashion,2,665.97,2,2,2024-01-22,0,0,1,0,1331.94,1331.94,0.0
O-102038,SKU-084,Home,2,1906.47,2,2,2024-01-22,0,0,1,0,3812.94,3812.94,0.0
O-102038,SKU-016,Beauty,2,857.8,2,2,2024-01-22,0,0,1,0,1715.6,1715.6,0.0
O-102038,SKU-035,Home,2,1291.63,2,2,2024-01-22,0,0,1,0,2583.26,2583.26,0.0
O-102039,SKU-103,Fashion,4,118.43,4,4,2024-04-25,0,0,1,0,473.72,473.72,0.0
O-102039,SKU-018,Sports,2,2050.72,2,2,2024-04-25,0,0,1,0,4101.44,4101.44,0.0
O-102040,SKU-128,Beauty,2,2218.7,2,2,2024-02-04,0,1,1,0,4437.4,4437.4,0.0
O-102040,SKU-053,Beauty,2,97.67,2,2,2024-02-04,0,0,1,0,195.34,195.34,0.0
O-102041,SKU-036,Electronics,2,584.81,2,2,2024-04-16,0,0,1,0,1169.62,1169.62,0.0
O-102041,SKU-113,Home,2,155.43,2,2,2024-04-16,0,0,1,0,310.86,310.86,0.0
O-102042,SKU-177,Sports,1,1901.19,1,1,2024-04-16,0,0,1,0,1901.19,1901.19,0.0
O-102042,SKU-090,Beauty,1,208.37,1,1,2024-04-16,0,0,1,0,208.37,208.37,0.0
O-102042,SKU-131,Sports,1,368.67,1,1,2024-04-16,0,0,1,0,368.67,368.67,0.0
O-102042,SKU-185,Home,1,1960.11,1,0,2024-04-16,0,0,0,1,1960.11,0.0,1960.11
O-102043,SKU-054,Home,1,1424.95,1,1,2024-02-14,0,0,1,0,1424.95,1424.95,0.0
O-102043,SKU-091,Sports,1,1032.84,1,1,2024-02-14,0,0,1,0,1032.84,1032.84,0.0
O-102044,SKU-016,Electronics,1,394.43,1,1,2024-03-19,0,0,1,0,394.43,394.43,0.0
O-102044,SKU-181,Fashion,2,1334.26,2,2,2024-03-19,0,0,1,0,2668.52,2668.52,0.0
O-102045,SKU-140,Beauty,1,356.43,1,1,2024-01-21,0,0,1,0,356.43,356.43,0.0
O-102045,SKU-083,Electronics,2,3103.44,2,2,2024-01-22,0,0,1,0,6206.88,6206.88,0.0
O-102046,SKU-094,Fashion,3,1361.04,3,3,2024-03-26,1,0,1,0,4083.12,4083.12,0.0
O-102046,SKU-163,Beauty,4,2161.74,4,4,2024-03-26,0,0,1,0,8646.96,8646.96,0.0
O-102047,SKU-171,Home,2,2314.71,2,2,2024-04-16,0,0,1,0,4629.42,4629.42,0.0
O-102048,SKU-023,Beauty,1,2107.95,1,1,2024-04-27,0,0,1,0,2107.95,2107.95,0.0
O-102048,SKU-167,Home,3,1447.82,3,3,2024-04-27,0,0,1,0,4343.46,4343.46,0.0
O-102048,SKU-086,Sports,1,431.13,1,1,2024-04-27,0,0,1,0,431.13,431.13,0.0
O-102048,SKU-099,Beauty,1,1216.99,1,1,2024-04-27,0,0,1,0,1216.99,1216.99,0.0
O-102049,SKU-146,Electronics,2,1408.46,2,2,2024-04-07,0,0,1,0,2816.92,2816.92,0.0
O-102049,SKU-048,Electronics,1,2167.17,1,1,2024-04-06,0,0,1,0,2167.17,2167.17,0.0
O-102049,SKU-092,Beauty,1,464.61,1,0,2024-04-07,0,0,0,1,464.61,0.0,464.61
O-102049,SKU-089,Fashion,1,348.56,1,1,2024-04-06,0,0,1,0,348.56,348.56,0.0
O-102050,SKU-064,Sports,2,1282.4,2,2,2024-03-07,0,0,1,0,2564.8,2564.8,0.0
O-102050,SKU-101,Electronics,1,2034.29,1,1,2024-03-07,0,0,1,0,2034.29,2034.29,0.0
O-102051,SKU-169,Home,1,297.02,1,1,2024-02-02,0,1,1,0,297.02,297.02,0.0
O-102051,SKU-035,Beauty,1,904.93,1,1,2024-02-02,0,0,1,0,904.93,904.93,0.0
O-102051,SKU-131,Beauty,1,1885.72,1,1,2024-02-02,0,0,1,0,1885.72,1885.72,0.0
O-102052,SKU-047,Home,1,2002.81,1,1,2024-03-26,0,0,1,0,2002.81,2002.81,0.0
O-102052,SKU-117,Sports,1,1388.79,1,1,2024-03-26,0,0,1,0,1388.79,1388.79,0.0
O-102052,SKU-008,Sports,1,1686.28,1,1,2024-03-26,0,0,1,0,1686.28,1686.28,0.0
O-102053,SKU-108,Beauty,1,160.14,1,1,2024-04-28,0,0,1,0,160.14,160.14,0.0
O-102053,SKU-197,Electronics,3,1747.65,3,2,2024-04-26,0,0,0,1,5242.950000000001,3495.3,1747.65
O-102053,SKU-167,Fashion,3,467.11,3,3,2024-04-26,0,0,1,0,1401.33,1401.33,0.0
O-102053,SKU-097,Home,3,2264.63,3,3,2024-04-28,0,0,1,0,6793.89,6793.89,0.0
O-102054,SKU-076,Beauty,1,932.27,1,1,2024-03-27,0,0,1,0,932.27,932.27,0.0
O-102054,SKU-046,Fashion,1,709.72,1,1,2024-03-27,0,0,1,0,709.72,709.72,0.0
O-102054,SKU-134,Fashion,1,148.25,1,1,2024-03-27,0,0,1,0,148.25,148.25,0.0
O-102054,SKU-022,Electronics,2,4314.68,2,2,2024-03-27,0,0,1,0,8629.36,8629.36,0.0
O-102055,SKU-181,Electronics,1,2760.44,1,1,2024-03-13,0,0,1,0,2760.44,2760.44,0.0
O-102055,SKU-175,Electronics,1,1678.62,1,1,2024-03-13,0,0,1,0,1678.62,1678.62,0.0
O-102055,SKU-106,Sports,1,2105.38,1,1,2024-03-14,0,0,1,0,2105.38,2105.38,0.0
O-102055,SKU-020,Beauty,1,2030.7,1,1,2024-03-14,0,0,1,0,2030.7,2030.7,0.0
O-102056,SKU-083,Home,2,673.74,2,2,2024-04-29,0,0,1,0,1347.48,1347.48,0.0
O-102056,SKU-163,Fashion,1,421.42,1,0,2024-04-29,0,1,0,1,421.42,0.0,421.42
O-102057,SKU-138,Fashion,1,834.52,1,1,2024-02-27,0,0,1,0,834.52,834.52,0.0
O-102058,SKU-105,Fashion,1,349.18,1,1,2024-02-12,0,0,1,0,349.18,349.18,0.0
O-102059,SKU-011,Electronics,4,4344.45,4,4,2024-02-18,0,0,1,0,17377.8,17377.8,0.0
O-102059,SKU-096,Home,3,2063.53,3,3,2024-02-18,0,0,1,0,6190.59,6190.59,0.0
O-102059,SKU-032,Sports,1,2232.01,1,0,2024-02-18,0,0,0,1,2232.01,0.0,2232.01
O-102060,SKU-140,Home,1,1556.29,1,1,2024-04-04,1,0,1,0,1556.29,1556.29,0.0
O-102060,SKU-001,Electronics,1,1927.58,1,1,2024-04-04,0,0,1,0,1927.58,1927.58,0.0
